"","amphibian_eggs_and_larvae","annelids","ants","beetles","bird_eggs","birds","bugs","caecilians","centipedes","cockroaches","crocs","decapods","fish_eggs","fishes","frogs","insect_larvae_pupae_and_eggs","lizards","mammals","misc_invertebrates","misc_vertebrates","mollusks","non_ant_hymenopterans","orthopterans","plants","reptile_eggs","salamanders","scorpions","snakes","spiders","termites","turtles"
"Boiga_cyanea",0.00135670091753291,0.00204362230367916,0.00135670091753291,0.00135670091753291,0.0523479598017705,0.416759146825274,0.00135670091753291,0.00135748831910771,0.0055846326628472,0.00135746195254052,0.00135670091753291,0.00135670091753291,0.00135670091753291,0.00188527324974211,0.0123706425300166,0.00135670091753291,0.106798478956781,0.354848931246773,0.00207390693640973,0.00135670091753291,0.00180245837214817,0.00135670091753291,0.00135827152067658,0.00135670091753291,0.00201349589511883,0.00136074408518757,0.00135670091753291,0.0156834628070027,0.00136020968946273,0.00135670091753291,0.00135670091753291
"Boiga_angulata",0.00138261815541921,0.00113971578703303,0.000988615574041352,0.00114280228561211,0.0023724368938755,0.0162957373233316,0.00117325999721158,0.0117535356823221,0.0108133425029184,0.00317548815233161,0.000988615574041352,0.000988615574041352,0.00101422266381961,0.00169120495612559,0.0495909180757142,0.00167765180353597,0.767631770802168,0.0505315557649769,0.00258846758112099,0.000988615574041352,0.00121265099484143,0.00116833541848892,0.0185569831087686,0.000988615574041352,0.0159529906965805,0.00112700443622652,0.00257809307972216,0.0266542012046072,0.00160498587962521,0.000988615574041352,0.00123833330937644
"Boiga_nigriceps",0.00089084141383925,0.000971872438055622,0.000940516982546264,0.00128742053353353,0.061493027211857,0.326830071292155,0.00132567306563394,0.000950362712400345,0.00134412100731662,0.00116295896797327,0.000886508456176463,0.00159640787734527,0.000887301282950701,0.00152478132168415,0.0153075669414818,0.00152895547127349,0.118590798888893,0.431344038721872,0.00137007455130013,0.00090846511339121,0.00120405439358001,0.000892148833417282,0.00182883788000671,0.000887320415217375,0.0017319562612148,0.000920123417969902,0.000924426676712557,0.0166080918880001,0.00147174394738117,0.00149576072879365,0.000893771306026306
"Boiga_forsteni",0.000835511749764195,0.000892606590808989,0.000853693567946014,0.000837405689158135,0.0621884399316001,0.32468345203738,0.00121732993158237,0.000836299151338998,0.000861827217091788,0.000845593843459953,0.000835741899361434,0.00085918809065488,0.000835511749764195,0.00148719150263622,0.0146309608570786,0.000846496598249044,0.118530066935809,0.440050489752043,0.000894061438339894,0.000835511749764195,0.00113991533234591,0.000835511749764195,0.00142446296840132,0.000835511749764195,0.00166462396897816,0.000856634119453952,0.000835511749764195,0.0160436534250309,0.000835511749764195,0.000835511749764195,0.000835771153136439
"Boiga_siamensis",0.00086501438461627,0.000918736664713986,0.00086501438461627,0.00086501438461627,0.0664605342053572,0.3236830883631,0.00086501438461627,0.000865801786191074,0.00086501438461627,0.000865775419623881,0.00086501438461627,0.000866721028537258,0.00086501438461627,0.00152026389027918,0.0146503536139204,0.00086501438461627,0.117523241156848,0.438195055982547,0.000879836119420391,0.00086501438461627,0.00117465282605909,0.00086501438461627,0.000866584987759943,0.00086501438461627,0.00168164623619951,0.00086578957841472,0.00086501438461627,0.0160067023717842,0.00086501438461627,0.00086501438461627,0.00086501438461627
"Boiga_cynodon",0.000847158511134594,0.000925894886121375,0.000847158511134594,0.000847158511134594,0.0618738019608483,0.330795193348793,0.000847158511134594,0.000847945912709397,0.00107643922263116,0.000847919546142204,0.000847158511134594,0.000852009809143631,0.000847158511134594,0.00148922534240513,0.0145034295273633,0.000847158511134594,0.118151614165157,0.435497767109234,0.000900193697854809,0.000847158511134594,0.00116042538626218,0.000847158511134594,0.000848729114278267,0.000847158511134594,0.00166085292129182,0.000847933704933043,0.000847158511134594,0.0158604051889469,0.000847158511134594,0.000847158511134594,0.000847158511134594
"Boiga_drapiezii",0.00101710769594993,0.00113135879940769,0.000983142211602411,0.001367392078021,0.0280861706635475,0.172680889602013,0.00118378650847297,0.00137593357178483,0.0104758423768009,0.00120426369948624,0.000975522116454812,0.0009772287603758,0.00126178953614503,0.00137751671938966,0.0814057956763337,0.00526933628953158,0.341158122621874,0.271917089018729,0.00431488851471278,0.000975522116454812,0.00114350183050914,0.000983108760838386,0.0062483362565003,0.000975522116454812,0.0069457319275759,0.00159590273171017,0.00108547520495118,0.0458225751142791,0.0023444250797269,0.000975522116454812,0.00274120028391285
"Boiga_irregularis",0.000820034851387685,0.000870236004724837,0.000820034851387685,0.000820034851387685,0.0621070375979769,0.325583558034333,0.000820034851387685,0.000820822252962489,0.000820034851387685,0.000820795886395296,0.000820034851387685,0.000821741495308673,0.000820034851387685,0.00146618703019007,0.0146637185756735,0.000820034851387685,0.118748757760999,0.440609242649031,0.000834856586191806,0.000820034851387685,0.00112429793076535,0.000820034851387685,0.000821605454531358,0.000820034851387685,0.0016448190537141,0.000820810045186135,0.000820034851387685,0.0159409908712006,0.000820034851387685,0.000820034851387685,0.000820034851387685
"Boiga_jaspidea",0.000823922453685271,0.000872451857117734,0.000821131756010852,0.000821131756010852,0.0617800757624372,0.324195956720824,0.000820201523452713,0.000820988925027516,0.000986789808715237,0.000820962558460323,0.000820201523452713,0.0008219081673737,0.000821131756010852,0.00147975854738168,0.0152464120484735,0.000820201523452713,0.120074881292489,0.440052360884967,0.000851145661496098,0.000820201523452713,0.00112409564731739,0.000820201523452713,0.000822298726695328,0.000820201523452713,0.00167578329401008,0.000824136317844815,0.000820201523452713,0.0160428238913454,0.000834721157459575,0.000820201523452713,0.000823518821226073
"Boiga_kraepelini",0.000820034851387685,0.000870236004724837,0.000820034851387685,0.000820034851387685,0.0621070375979769,0.325583558034333,0.000820034851387685,0.000820822252962489,0.000820034851387685,0.000820795886395296,0.000820034851387685,0.000821741495308673,0.000820034851387685,0.00146618703019007,0.0146637185756735,0.000820034851387685,0.118748757760999,0.440609242649031,0.000834856586191806,0.000820034851387685,0.00112429793076535,0.000820034851387685,0.000821605454531358,0.000820034851387685,0.0016448190537141,0.000820810045186135,0.000820034851387685,0.0159409908712006,0.000820034851387685,0.000820034851387685,0.000820034851387685
"Boiga_multomaculata",0.00199541856876644,0.003925287045927,0.00199531070596792,0.00199336518067609,0.00402220075444805,0.0775447318780355,0.00199336518067609,0.00227464347709397,0.138217557196587,0.0020449954410279,0.00199336518067609,0.00199336518067609,0.00199336518067609,0.00199526994258085,0.00216964211263849,0.00199336518067609,0.602578657078994,0.0946319734909794,0.0116255736245448,0.00199336518067609,0.00203282218225635,0.00199522046824567,0.00242564542936642,0.00199336518067609,0.00787536099071259,0.00199988385021613,0.00203412869226648,0.0089125828787282,0.00776757322497822,0.0019952343395546,0.00199336518067609
"Boiga_ochracea",0.00199468017879697,0.00391838085150551,0.00199457231599845,0.00199262679070662,0.00402846906602736,0.0773636441985092,0.00199420407777287,0.00237136127706231,0.137793232738536,0.00206360877838923,0.00199262679070662,0.00199262679070662,0.00199262679070662,0.00199453155261138,0.00243940845453022,0.00199499272130599,0.602917224017919,0.0943560499034305,0.0115939962123152,0.00199262679070662,0.00202999610961464,0.00199448207827619,0.00257884112426092,0.00199262679070662,0.00787161817765937,0.00199914546024666,0.00204731261514526,0.00896903318390327,0.0077483314216527,0.00199449594958512,0.00199262679070662
"Boiga_trigonata",0.00199283808463044,0.00391853550950279,0.00199273022183192,0.00199078469654009,0.00402231297268967,0.0774160663543881,0.00199396583284451,0.00227206299295797,0.137931345156853,0.00204400552504411,0.00199078469654009,0.00199078469654009,0.00199078469654009,0.00199268945844486,0.00270941880623378,0.00199555640099672,0.60267368940365,0.0944608685936818,0.0116021378789677,0.00199078469654009,0.00203024169812035,0.00199263998410967,0.00242465551338263,0.00199078469654009,0.00789227998520682,0.00199730336608013,0.00203154820813048,0.00893248173707617,0.0077524795839776,0.0019926538554186,0.00199078469654009
"Boiga_ceylonensis",0.000830823939062324,0.000815821720557292,0.000816348034607116,0.000864157970966967,0.00257337927628791,0.00958576287909316,0.0022810128017314,0.000825069575290961,0.000815538552729215,0.00154441455520064,0.000814749909196092,0.000814749909196092,0.000863354758115562,0.00108574461153742,0.270360380314639,0.00372919376159325,0.632190165842434,0.0204914747058279,0.00125325175052951,0.000814749909196092,0.000815558970684765,0.000815584633736993,0.00236749613198309,0.000814749909196092,0.01370542145223,0.00091195960703503,0.000814749909196092,0.0234946419085951,0.00096779337161715,0.000814749909196092,0.00110714941873756
"Boiga_westermanni",0.00711541177062628,0.00712765897305088,0.00710837023060602,0.00710122737346316,0.688554621892211,0.0472488010317155,0.00710122737346316,0.00713694165917745,0.00711531188050542,0.00710122737346316,0.00710122737346316,0.00711551308774888,0.00710122737346316,0.00712489824079352,0.0214691926591884,0.00712265594489174,0.00844355376984351,0.0488823376631545,0.00710837023060602,0.00710122737346316,0.00721718775731229,0.00712979880203459,0.00711551308774888,0.00710122737346316,0.00713205013270389,0.00712979880203459,0.00710122737346316,0.00746708270451399,0.00712265594489174,0.00710122737346316,0.00710122737346316
"Dasypeltis_scabra",0.00720247853168061,0.00720972270594606,0.00719543699166035,0.00718829413451749,0.696942152161612,0.0434836701574561,0.00718829413451749,0.00722400842023177,0.00720237864155974,0.00718829413451749,0.00718829413451749,0.0072025798488032,0.00718829413451749,0.00719543699166035,0.0216075369121646,0.00720972270594606,0.00721671430090589,0.0433991411853969,0.00719543699166035,0.00718829413451749,0.00729408692827852,0.00721686556308892,0.0072025798488032,0.00718829413451749,0.00720962138882347,0.00721686556308892,0.00718829413451749,0.00728090011010218,0.00720972270594606,0.00718829413451749,0.00718829413451749
"Toxicodryas_pulverulenta",0.000827462221753818,0.000884302150825859,0.000827462221753818,0.000827462221753818,0.0619675071093771,0.326910929452958,0.000827462221753818,0.000828249623328621,0.000887496896365174,0.000828223256761428,0.000827462221753818,0.000829168865674805,0.000827462221753818,0.00147524508244117,0.0146289081220983,0.000827462221753818,0.118617049025881,0.439348678546092,0.000852289735659831,0.000827462221753818,0.00113414400508108,0.000827462221753818,0.000829032824897491,0.000827462221753818,0.00164966801534447,0.000828237415552267,0.000827462221753818,0.0159163987671077,0.000827462221753818,0.000827462221753818,0.000827462221753818
"Toxicodryas_blandingii",0.000820034851387685,0.000870236004724837,0.000820034851387685,0.000820034851387685,0.0621070375979769,0.325583558034333,0.000820034851387685,0.000820822252962489,0.000820034851387685,0.000820795886395296,0.000820034851387685,0.000821741495308673,0.000820034851387685,0.00146618703019007,0.0146637185756735,0.000820034851387685,0.118748757760999,0.440609242649031,0.000834856586191806,0.000820034851387685,0.00112429793076535,0.000820034851387685,0.000821605454531358,0.000820034851387685,0.0016448190537141,0.000820810045186135,0.000820034851387685,0.0159409908712006,0.000820034851387685,0.000820034851387685,0.000820034851387685
"Lycodon_fasciatus",0.00100621084441324,0.00034690031856943,0.000346205391452869,0.000346205391452869,0.00151401743480273,0.00447676361302539,0.000346205391452869,0.000346205391452869,0.000347242154322011,0.000346205391452869,0.000346205391452869,0.000346205391452869,0.000346205391452869,0.00163002223396468,0.0219605098398022,0.000346205391452869,0.877500309207731,0.0348026511308907,0.00138690221639279,0.000346205391452869,0.000721905783744392,0.000692410782905739,0.000750255660986438,0.000346205391452869,0.0226467765360929,0.000358625439597774,0.000346205391452869,0.0246542658459596,0.000346205391452869,0.000346205391452869,0.000357355476460304
"Lycodon_ruhstrati",0.00100697675230233,0.000349734031505655,0.000349039104389095,0.000349039104389095,0.0015168550414582,0.00449236717436635,0.000352144705679058,0.00040459465994465,0.000350075867258236,0.000359851164293336,0.000349039104389095,0.000349039104389095,0.000349039104389095,0.00162947958266307,0.0224601811060378,0.00035369750632404,0.876894090230566,0.0347204315769784,0.0013866342217583,0.000349039104389095,0.000723705594157046,0.000694210593318393,0.000829997160932962,0.000349039104389095,0.0226041656240032,0.000361459152534,0.000355983548833539,0.0246518235761887,0.000349039104389095,0.000349039104389095,0.00036018918939653
"Lycodon_meridionalis",0.00103167202790224,0.000443798447717129,0.000440386818271874,0.000529473020134169,0.00180352257619791,0.00851698540015839,0.000438738296882852,0.00114875281396723,0.000469724158488735,0.000513526485727238,0.000438738296882852,0.000438738296882852,0.000527460730102004,0.00175274142585979,0.0310993489815135,0.00170816293826028,0.822051963487148,0.0459965801504557,0.00216015503905359,0.000438738296882852,0.000771459928652625,0.000744592734427053,0.00279545106027567,0.000438738296882852,0.021321181883597,0.000659026219021371,0.000487407983655792,0.0486669318597816,0.000719742289041503,0.000438738296882852,0.00100752175929462
"Lycodon_flavozonatus",0.00102550075285472,0.000444445491980107,0.000445399086252568,0.000535146440180659,0.00182648947865183,0.00858251161053707,0.000443750564863546,0.00124415406026732,0.000475367709352551,0.000528062563231742,0.000443750564863546,0.000443750564863546,0.000533497918791637,0.00176742428127973,0.0302930434903119,0.00173079390147668,0.820681747461899,0.0457511665337589,0.00216793313709098,0.000443750564863546,0.000774908702613957,0.000748569212873873,0.0028970608337411,0.000443750564863546,0.0213095946670966,0.000664864871128897,0.000499563108779343,0.0506607324729236,0.000727829319149014,0.000443750564863546,0.00102168950459677
"Lycodon_futsingensis",0.0011201730134429,0.000510474562138146,0.000476194438339447,0.000612468067056664,0.00190782629804068,0.00886849406125234,0.000475405869322846,0.0013525770757804,0.000789116447941443,0.000590654824849644,0.000472588967914395,0.000472588967914395,0.000561314595172593,0.00190945601754565,0.0314699577739957,0.00178698928174911,0.812541990947955,0.0462390283130839,0.00219968590316623,0.000512192928310435,0.00080099530319572,0.000773232440020041,0.00295546279549006,0.000472588967914395,0.0215289061502013,0.00118339928276842,0.000619276045159515,0.0544201134076544,0.000822314393679882,0.000472588967914395,0.00108194389103222
"Lycodon_semicarinatus",0.00142569697374111,0.000955509623288945,0.00102392046931571,0.00171296316851045,0.00377400196876577,0.0420884620003456,0.00105578445669556,0.00141415757058177,0.00521661253040021,0.00135382119833016,0.000702838989327797,0.000702838989327797,0.0008027452951432,0.00202383377296458,0.0366379572257164,0.00211907531627879,0.756936281608432,0.0609461707181927,0.00290737373247391,0.000734088989327796,0.00105185008404774,0.00147441954553797,0.00390979860217839,0.000876230483329977,0.0202708222416898,0.00112663081024873,0.000883611995007909,0.0415773468501285,0.00204060606803197,0.000863144332839247,0.00139140438980092
"Lycodon_rufozonatus",0.00441024993076751,0.00315082355310656,0.00308929795521815,0.00308720206641376,0.0044994346579502,0.0116918792370455,0.00299247016812861,0.0029826685768191,0.00461684354401736,0.00325525403487694,0.0029826685768191,0.00320841323391699,0.00309237221055647,0.0446430389078167,0.536365647296355,0.0481518114547866,0.0742597578962461,0.0312707592452242,0.0201891521454361,0.0029826685768191,0.00309274580891397,0.00298695422709211,0.0301179244359843,0.0029826685768191,0.00677008407211156,0.00341226563706241,0.0592629766964292,0.0656450769038468,0.00546339945336519,0.00298560975328968,0.00635788116676612
"Lycodon_subcinctus",0.00106227626523806,0.00043543206641681,0.000846266140676482,0.00074963956512803,0.00163810190506871,0.00573097107573675,0.000907748114305388,0.00070084322190575,0.00150145050977875,0.000665127757907824,0.000425109109022797,0.00042464576792829,0.000428016922076816,0.00172254464361787,0.0237268974811984,0.000900360349781587,0.860829865577211,0.0397420815510145,0.00181374355792259,0.000437171740980579,0.000792135327384632,0.000806553547215411,0.00193276214720697,0.000521035824844663,0.0221345587785912,0.000464065903999069,0.000618325291303651,0.0259733013278859,0.000715516834741816,0.000892131761730073,0.000461319932181051
"Lycodon_aulicus",0.000710899535722902,0.000342350202530105,0.000326821406251041,0.00033208632056742,0.00111002571999756,0.0148931920923891,0.000326821406251041,0.000327884105507151,0.00239374105062487,0.000326821406251041,0.000326821406251041,0.000326821406251041,0.00033208632056742,0.00106873689094882,0.0211996938520961,0.000400530206680357,0.720716948177432,0.190222880577203,0.00211509609246697,0.000326821406251041,0.000757932172597419,0.000527756941085102,0.000758545696041141,0.000326821406251041,0.0178189728375228,0.000979739490878184,0.000326821406251041,0.0191922634208818,0.000387117756687691,0.000326821406251041,0.000470127883312583
"Lycodon_capucinus",0.000847249161028988,0.00131532601992241,0.000520540826842898,0.000454472771632897,0.00126372155233789,0.0119115377902753,0.000360037036054208,0.000374799163724935,0.00223503656355901,0.000353785606960139,0.000347567853869925,0.000351797972313241,0.000351770068930194,0.0012577889296666,0.0220174943069215,0.000417717945571351,0.764240465945544,0.142432841021941,0.00195613881072907,0.00035297325927533,0.00076616566853464,0.000590282103161184,0.000926766074046522,0.00035297325927533,0.0193003271224907,0.000829736477488385,0.000434054340356411,0.0221211387264813,0.000459253108789665,0.000396216502518573,0.000460024009757107
"Lycodon_carinatus",0.00120905935116573,0.000597694480032753,0.000657270772101309,0.000565588052362031,0.00177559827353414,0.0067101926551303,0.000484063590931696,0.00116796768851884,0.00098495072600836,0.000583132621030718,0.000465541095294166,0.000465541095294166,0.000486800173574152,0.00275852655588015,0.0256356894343278,0.000750235640028995,0.831282767993775,0.048954628036187,0.00170047503489366,0.000471601701354772,0.000825353085734092,0.000779523788069872,0.00167591375099877,0.000471601701354772,0.0216964538097992,0.00246947885718531,0.000596512220246458,0.0420016986645657,0.000630720157885207,0.00052008654983962,0.000625332442896524
"Stegonotus_cucullatus",0.0253794753694308,0.00743693652873458,0.00398406885140761,0.0144973278983029,0.00773708725838534,0.0109417731416864,0.00408708221317042,0.0039979502275251,0.00555231341113431,0.00822430030005084,0.00398406885140761,0.00399194286715564,0.00398406885140761,0.00429179967114917,0.216562982655523,0.00788493531466931,0.326261715644257,0.0590648716960329,0.00418557208208175,0.00510173186685236,0.00409725590108492,0.00404651052502,0.0146812803941756,0.00398406885140761,0.160447622772636,0.0130653078738829,0.0102975570476124,0.0359199003260369,0.0103797249847649,0.00398406885140761,0.0119446977716066
"Lycodon_alcalai",0.0031567844727742,0.00138201427994864,0.000988439252427177,0.002256749036694,0.00224928595166249,0.00713800423881925,0.00168569656480655,0.00111938944137472,0.00274486487263817,0.00160253151689506,0.000797207314044192,0.000988346246995138,0.000805564636490996,0.00252946817267188,0.0409223263689811,0.00165244089232114,0.806728354224075,0.0409722939727351,0.00260895866469991,0.000903032605706941,0.00113852422834815,0.0020085049037287,0.00368709230712937,0.000801222544940817,0.033608430594245,0.00204220246667465,0.00149165401741467,0.0273348785560802,0.00197419093823202,0.00105920386649918,0.00162234284994774
"Eirenis_medus",0.00237975184153793,0.00239074968696765,0.00426859574271833,0.041878819117865,0.00237975184153793,0.00237975184153793,0.0110840340473754,0.00237975184153793,0.0297911171644927,0.019680030965873,0.00237975184153793,0.00238960701479356,0.00237975184153793,0.00238225184153793,0.00238216148009215,0.0474658764252097,0.00861286951828008,0.00238665045604262,0.0895298660987329,0.00636986290501017,0.00269079590021399,0.00642415050836458,0.145378468377312,0.00311307772501351,0.0120932261088375,0.00268018760263645,0.125133322640951,0.00419370825951957,0.398857533670222,0.0121647738511736,0.00237975184153793
"Eirenis_lineomaculatus",0.00281540402135272,0.00306659503623884,0.0204092812395834,0.0535498015790341,0.00277194906361204,0.00279541643313109,0.0117161407775745,0.00277050606216904,0.0416223176746124,0.0199564640330988,0.00277050606216904,0.00300967110141027,0.00277050606216904,0.00339475578531412,0.00406156730954098,0.0465848309277662,0.0110173965694404,0.00334738842626449,0.0795792704917026,0.00652336253426896,0.00385151893142786,0.00597592563866349,0.149401582294156,0.00407933938200379,0.013018856087211,0.00307996422696042,0.120589415473594,0.00457933257417841,0.3527835215174,0.0153005480590164,0.00280686462493562
"Eirenis_rothii",0.00534560064084713,0.00740778366448549,0.0213464123526066,0.034892338353162,0.00503721503998114,0.00516321363254359,0.00790727688751335,0.00435574715759753,0.528359277765681,0.0189471320235911,0.00434916821022911,0.00441880147355996,0.00505092259619402,0.00454133314148455,0.0121265404692785,0.0416806523326341,0.0172448875857385,0.0196176588420022,0.0433823920511331,0.00569015778719202,0.0148677014964195,0.00577945352961238,0.0564894478614736,0.00675231725541867,0.0100367149118531,0.00449347620257136,0.0227924750033215,0.00744046507612851,0.0526116076714258,0.0172207739816368,0.00465105500268193
"Eirenis_decemlineatus",0.00232411599639154,0.00374188934728554,0.0127318498557815,0.0578284536359907,0.00238263209262672,0.00232411599639154,0.0144446265834841,0.00232411599639154,0.0321866777595929,0.0273752274061889,0.00232411599639154,0.00264235120962341,0.00232411599639154,0.00232661599639154,0.00341325474345541,0.0730720707958228,0.00820433963224707,0.00232659124391629,0.0819730740105457,0.00605520173815686,0.00377571839786275,0.0064909390683324,0.16551673397805,0.004748980231266,0.0134681909305962,0.00265839070872711,0.102821648061922,0.00370218865688434,0.332149622490166,0.0200180354467341,0.00232411599639154
"Eirenis_modestus",0.00325139966728284,0.00328259610388246,0.0808854300082252,0.151363859178787,0.00323362641328973,0.00323807085773417,0.022758221682279,0.00324443722410054,0.0811338301399211,0.0277838315328926,0.00323362641328973,0.00426243594119593,0.00323362641328973,0.00323903181869513,0.00323362641328973,0.0329236890583564,0.0159783224682647,0.00325139966728284,0.0411338274891772,0.00669531814856353,0.00457563593523268,0.0121786457091785,0.271688182980522,0.00810111887644275,0.0211537514660875,0.00370403650333769,0.051097365057225,0.00330760737850828,0.0930414060209257,0.0302740449555612,0.00351799847717949
"Hierophis_viridiflavus",0.00109920978020068,0.00110147923543221,0.00110528417869948,0.00220224302669591,0.00300419868726993,0.0458915999833273,0.00109814368211965,0.00138490752305282,0.00109814368211965,0.00118099943941992,0.00109814368211965,0.00109814368211965,0.00219628736423931,0.0011185116817013,0.124242485717659,0.0164742763157745,0.424020203821903,0.175814367704664,0.010987878362835,0.00109814368211965,0.00110256393526753,0.00109929575585237,0.0187366370735422,0.00109814368211965,0.00968020350817668,0.00329550747262376,0.00109814368211965,0.133387393678219,0.00444617569058806,0.00109814368211965,0.00764314060589957
"Orientocoluber_spinalis",0.00109689550000606,0.00109116878007607,0.00109188049227356,0.00216754979147501,0.00297971520693797,0.0452103469640241,0.00108592482981696,0.00141561933235465,0.00122094868891038,0.0011760857552608,0.00108592482981696,0.00108592482981696,0.00216159412901841,0.00112553477592686,0.12211542147356,0.0161474161026169,0.432075400378843,0.173727325243457,0.0108045582581354,0.00108592482981696,0.00109720186916837,0.00109253468435206,0.0184489807320581,0.00108592482981696,0.00987587103424481,0.00324149157452086,0.00109301702839852,0.131159033602349,0.00437225888037044,0.00108592482981696,0.00749660074276034
"Dolichophis_caspius",0.00113102945440278,0.00111288306770186,0.00112061272616923,0.00215147945186488,0.00329541298501738,0.044443130795431,0.00144954751438931,0.00216484367420226,0.00119006018846915,0.00118621580106243,0.0011095475143893,0.0011095475143893,0.00215024077054036,0.00197648481251058,0.11961583762876,0.0156264247140361,0.410434635227794,0.168728254129193,0.0104250719062788,0.0011095475143893,0.00111789248273727,0.00111069958812202,0.0177488655406037,0.0011095475143893,0.0101144862248095,0.00324656714072872,0.0011095475143893,0.160174749297362,0.00429462559275623,0.0011095475143893,0.00733266419872168
"Dolichophis_jugularis",0.0010991292675547,0.00110139872278623,0.00110520366605351,0.00220101703867766,0.0030093624756095,0.0458638048221374,0.00109806316947368,0.00139973648857511,0.00109912813219998,0.00118091892677394,0.00109806316947368,0.00109806316947368,0.00219506137622105,0.00112482094541315,0.124126408440158,0.0164592241106429,0.423834911286523,0.175668526365812,0.0109774885718385,0.00109806316947368,0.00110248342262155,0.0010992152432064,0.018719293917666,0.00109806316947368,0.00968914407154563,0.00329420097195953,0.00109806316947368,0.133883168594138,0.00444265875182524,0.00109806316947368,0.00763725220374622
"Platyceps_florulentus",0.0165406080759999,0.0088735361747652,0.00175589684413777,0.00329891695018832,0.0027353445533323,0.0291102401994449,0.00260424280676055,0.00137698569287602,0.0063353198506848,0.00346115333917999,0.00126009449435671,0.00282708994030339,0.00166050590907554,0.0215767807600572,0.237863398907617,0.0101599159182848,0.329629886497147,0.201042853592349,0.00817533724220488,0.00166951059712456,0.00403515312667917,0.00149345267075221,0.0125523604814957,0.00194494317426559,0.0118711767708338,0.008916636512444,0.00402045000392727,0.0515970570728823,0.00573168056880815,0.00218499426443059,0.00369447700759217
"Platyceps_elegantissimus",0.00103095075849861,0.000728427325743343,0.000950933785776843,0.00125130173885814,0.00150839571054197,0.0345125896121819,0.000800627371416374,0.00105339601895509,0.00387755276990162,0.000974548401686556,0.000616743959338051,0.000624169021712383,0.000956254850296944,0.00158430700160831,0.0610799233214462,0.00572282675117535,0.485236366638352,0.310958852681429,0.00592008668322471,0.000616743959338051,0.000975185206799013,0.000693072407360046,0.00754527828495795,0.00080046094277555,0.0114687745397633,0.00234640836341699,0.000794583060195863,0.0495285819989784,0.00205462909096579,0.000903077369189524,0.00288495037411624
"Platyceps_collaris",0.00063134506641585,0.000638916948172326,0.00057911754647771,0.000951381517830576,0.0013756439252516,0.0335647464049082,0.000651375518287692,0.00120572098788133,0.00336819088606167,0.000758512380026732,0.000576607788106896,0.000580367186603137,0.000907444037612771,0.000636487893783212,0.0574224679115493,0.00534130669903457,0.498983239688099,0.308831218142299,0.00546444533809922,0.000576607788106896,0.000925775491906795,0.00059579594958283,0.00773583222517203,0.000587907223135145,0.0110445186449203,0.00221796209997119,0.000661331748967966,0.0481175110068122,0.0016953052219618,0.000650054115790512,0.00272286261717226
"Platyceps_ventromaculatus",0.000566834085107548,0.000629445149164583,0.000567806606593843,0.000896239038258609,0.00132314457458118,0.0364452535274392,0.000564407168507727,0.000598148418035619,0.00661629677962664,0.000593769797696238,0.000564407168507727,0.000564407168507727,0.000892839600172492,0.000571968416492622,0.0506728571975715,0.005163531875626,0.48396690775327,0.329476142644355,0.00555811677245523,0.000564407168507727,0.000911264199869654,0.000568350366911053,0.00601594615243984,0.000564407168507727,0.0104627525462098,0.00225344892647385,0.000564407168507727,0.0468287045469806,0.0017633073224934,0.000564407168507727,0.00270607352262115
"Platyceps_rhodorachis",0.00056845302643996,0.000591718092360181,0.000563854992074754,0.000920456108226658,0.00138136362551902,0.0361691431960183,0.000560455553988637,0.000600613871341927,0.00442854773286262,0.00059189736723789,0.000560455553988637,0.000560455553988637,0.000917056670140541,0.000577413862045051,0.0536813662583697,0.00555394184392684,0.483094053735454,0.325286972665674,0.00561216148974549,0.000560455553988637,0.000899331406787757,0.000567184030317714,0.00646229600520315,0.000560455553988637,0.0105613139013259,0.00227563700875692,0.000560455553988637,0.0501546339507522,0.00175125545581935,0.000560455553988637,0.00286614482567932
"Spalerosophis_diadema",0.0002906277256841,0.00030002366659818,0.0002906277256841,0.00029166078353534,0.0095606126589413,0.0611352326771572,0.0002906277256841,0.0002906277256841,0.00107706576459652,0.000441985650563816,0.000441224615556206,0.0002906277256841,0.00029166078353534,0.000339496333078898,0.0107185307129702,0.000305090535601455,0.174847507280891,0.723829654871929,0.00148974638204672,0.0002906277256841,0.00046476196964415,0.000290883153525735,0.000381269652434983,0.0002906277256841,0.00401026972819896,0.000888686001074419,0.0002906277256841,0.00561406753109751,0.000293726899237819,0.0002906277256841,0.000371192816627484
"Spalerosophis_arenarius",0.000419054402608915,0.000486797502387342,0.000403446125573342,0.000717003883921085,0.00727050554187592,0.049926740241217,0.00142119005967741,0.000388394914180572,0.00200174270376013,0.000518714692495877,0.000490768465296273,0.00110526950533076,0.000450952161279489,0.000415114167514795,0.0208402110503026,0.00151315844087672,0.263053879562041,0.61665342771894,0.00279484252999127,0.000383179558240808,0.000643448386099407,0.000916928574168416,0.00225882031454602,0.000428758098818212,0.00612048500374202,0.00135356840555015,0.000383179558240808,0.0146127199125677,0.000740945494175222,0.000383179558240808,0.000903573466339985
