"repDB","treename","geog","eco","family","genus","dataType","inTopoConstraint","oneToOne"
"Celestus_badius",NA,"Celestus_badius","Celestus_badius","Diploglossidae","Celestus","imputed",FALSE,TRUE
"Celestus_barbouri",NA,"Celestus_barbouri","Celestus_barbouri","Diploglossidae","Celestus","imputed",FALSE,TRUE
"Celestus_costatus","Celestus_costatus","Celestus_costatus","Celestus_costatus","Diploglossidae","Celestus","genomic",TRUE,TRUE
"Celestus_crusculus",NA,"Celestus_crusculus","Celestus_crusculus","Diploglossidae","Celestus","imputed",FALSE,TRUE
"Celestus_curtissi",NA,"Celestus_curtissi","Celestus_curtissi","Diploglossidae","Celestus","imputed",FALSE,TRUE
"Celestus_cyanochloris","Celestus_cyanochloris","Celestus_cyanochloris","Celestus_cyanochloris","Diploglossidae","Celestus","genomic",TRUE,TRUE
"Celestus_darlingtoni",NA,"Celestus_darlingtoni","Celestus_darlingtoni","Diploglossidae","Celestus","imputed",FALSE,TRUE
"Celestus_duquesneyi",NA,"Celestus_duquesneyi","Celestus_duquesneyi","Diploglossidae","Celestus","imputed",FALSE,TRUE
"Celestus_enneagrammus","Celestus_enneagrammus","Celestus_enneagrammus","Celestus_enneagrammus","Diploglossidae","Celestus","genbank",FALSE,TRUE
"Celestus_fowleri",NA,"Celestus_fowleri","Celestus_fowleri","Diploglossidae","Celestus","imputed",FALSE,TRUE
"Celestus_haetianus","Celestus_haetianus","Celestus_haetianus","Celestus_haetianus","Diploglossidae","Celestus","genbank",FALSE,TRUE
"Celestus_hewardi",NA,"Celestus_hewardi","Celestus_hewardi","Diploglossidae","Celestus","imputed",FALSE,TRUE
"Celestus_hylaius",NA,"Celestus_hylaius","Celestus_hylaius","Diploglossidae","Celestus","imputed",FALSE,TRUE
"Celestus_ingridae",NA,"Diploglossus_ingridae","Celestus_ingridae","Diploglossidae","Celestus","imputed",FALSE,TRUE
"Celestus_laf",NA,NA,"Celestus_laf","Diploglossidae","Celestus","imputed",FALSE,TRUE
"Celestus_legnotus",NA,"Diploglossus_legnotus","Celestus_legnotus","Diploglossidae","Celestus","imputed",FALSE,TRUE
"Celestus_macrotus",NA,"Celestus_macrotus","Celestus_macrotus","Diploglossidae","Celestus","imputed",FALSE,TRUE
"Celestus_marcanoi",NA,"Celestus_marcanoi","Celestus_marcanoi","Diploglossidae","Celestus","imputed",FALSE,TRUE
"Celestus_microblepharis",NA,"Celestus_microblepharis","Celestus_microblepharis","Diploglossidae","Celestus","imputed",FALSE,TRUE
"Celestus_occiduus",NA,NA,"Celestus_occiduus","Diploglossidae","Celestus","imputed",FALSE,TRUE
"Celestus_orobius",NA,"Celestus_orobius","Celestus_orobius","Diploglossidae","Celestus","imputed",FALSE,TRUE
"Celestus_rozellae","Celestus_rozellae","Celestus_rozellae","Celestus_rozellae","Diploglossidae","Celestus","genbank",FALSE,TRUE
"Celestus_sepsoides","Celestus_sepsoides","Celestus_sepsoides","Celestus_sepsoides","Diploglossidae","Celestus","genomic",TRUE,TRUE
"Celestus_stenurus","Celestus_stenurus","Celestus_stenurus","Celestus_stenurus","Diploglossidae","Celestus","genomic",TRUE,TRUE
"Celestus_warreni",NA,"Celestus_carraui, Celestus_warreni","Celestus_warreni","Diploglossidae","Celestus","imputed",FALSE,TRUE
"Diploglossus_atitlanensis",NA,"Diploglossus_atitlanensis","Diploglossus_atitlanensis","Diploglossidae","Diploglossus","imputed",FALSE,TRUE
"Diploglossus_bilobatus","Diploglossus_bilobatus","Diploglossus_bilobatus","Diploglossus_bilobatus","Diploglossidae","Diploglossus","genbank",FALSE,TRUE
"Diploglossus_bivittatus",NA,"Celestus_bivittatus","Celestus_bivittatus","Diploglossidae","Diploglossus","imputed",FALSE,TRUE
"Diploglossus_delasagra","Diploglossus_delasagra","Diploglossus_delasagra","Diploglossus_delasagra","Diploglossidae","Diploglossus","genbank",FALSE,TRUE
"Diploglossus_fasciatus",NA,"Diploglossus_fasciatus","Diploglossus_fasciatus","Diploglossidae","Diploglossus","imputed",FALSE,TRUE
"Diploglossus_garridoi",NA,"Diploglossus_garridoi","Diploglossus_garridoi","Diploglossidae","Diploglossus","imputed",FALSE,TRUE
"Diploglossus_lessonae","Diploglossus_lessonae","Diploglossus_lessonae","Diploglossus_lessonae","Diploglossidae","Diploglossus","genomic",TRUE,TRUE
"Diploglossus_microlepis",NA,NA,"Diploglossus_microlepis","Diploglossidae","Diploglossus","imputed",FALSE,TRUE
"Diploglossus_millepunctatus",NA,"Diploglossus_millepunctatus","Diploglossus_millepunctatus","Diploglossidae","Diploglossus","imputed",FALSE,TRUE
"Diploglossus_monotropis",NA,"Diploglossus_monotropis","Diploglossus_monotropis","Diploglossidae","Diploglossus","imputed",FALSE,TRUE
"Diploglossus_montanus",NA,"Celestus_montanus","Celestus_montanus","Diploglossidae","Diploglossus","imputed",FALSE,TRUE
"Diploglossus_montisilvestris","Diploglossus_montisilvestris","Diploglossus_montisilvestris","Diploglossus_montisilvestris","Diploglossidae","Diploglossus","genbank",FALSE,TRUE
"Diploglossus_montisserrati",NA,"Diploglossus_montisserrati","Diploglossus_montisserrati","Diploglossidae","Diploglossus","imputed",FALSE,TRUE
"Diploglossus_nigropunctatus",NA,"Diploglossus_nigropunctatus","Diploglossus_nigropunctatus","Diploglossidae","Diploglossus","imputed",FALSE,TRUE
"Diploglossus_owenii",NA,NA,"Diploglossus_owenii","Diploglossidae","Diploglossus","imputed",FALSE,TRUE
"Diploglossus_pleii","Diploglossus_pleii","Diploglossus_pleii","Diploglossus_pleii","Diploglossidae","Diploglossus","genbank",FALSE,TRUE
"Diploglossus_scansorius",NA,"Celestus_scansorius","Celestus_scansorius","Diploglossidae","Diploglossus","imputed",FALSE,TRUE
"Ophiodes_enso",NA,NA,"Ophiodes_enso","Diploglossidae","Ophiodes","imputed",FALSE,TRUE
"Ophiodes_fragilis",NA,"Ophiodes_fragilis","Ophiodes_fragilis","Diploglossidae","Ophiodes","imputed",FALSE,TRUE
"Ophiodes_intermedius",NA,"Ophiodes_intermedius","Ophiodes_intermedius","Diploglossidae","Ophiodes","imputed",FALSE,TRUE
"Ophiodes_luciae",NA,"Ophiodes_luciae","Ophiodes_luciae","Diploglossidae","Ophiodes","imputed",FALSE,TRUE
"Ophiodes_striatus","Ophiodes_striatus","Ophiodes_striatus","Ophiodes_striatus","Diploglossidae","Ophiodes","genomic",TRUE,TRUE
"Ophiodes_vertebralis",NA,"Ophiodes_vertebralis","Ophiodes_vertebralis","Diploglossidae","Ophiodes","imputed",FALSE,TRUE
"Acanthophis_antarcticus","Acanthophis_antarcticus","Acanthophis_antarcticus",NA,"Elapidae","Acanthophis","genomic",TRUE,TRUE
"Acanthophis_cryptamydros","Acanthophis_cryptamydros",NA,NA,"Elapidae","Acanthophis","genbank",FALSE,TRUE
"Acanthophis_hawkei","Acanthophis_hawkei","Acanthophis_hawkei",NA,"Elapidae","Acanthophis","genbank",FALSE,TRUE
"Acanthophis_laevis","Acanthophis_laevis","Acanthophis_laevis",NA,"Elapidae","Acanthophis","genbank",FALSE,TRUE
"Acanthophis_praelongus","Acanthophis_praelongus","Acanthophis_praelongus",NA,"Elapidae","Acanthophis","genbank",FALSE,TRUE
"Acanthophis_pyrrhus","Acanthophis_pyrrhus","Acanthophis_pyrrhus",NA,"Elapidae","Acanthophis","genbank",FALSE,TRUE
"Acanthophis_rugosus","Acanthophis_rugosus","Acanthophis_rugosus",NA,"Elapidae","Acanthophis","genbank",FALSE,TRUE
"Acanthophis_wellsi","Acanthophis_wellsi","Acanthophis_wellsi",NA,"Elapidae","Acanthophis","genbank",FALSE,TRUE
"Aipysurus_apraefrontalis","Aipysurus_apraefrontalis",NA,NA,"Elapidae","Aipysurus","genbank",FALSE,TRUE
"Aipysurus_duboisii","Aipysurus_duboisii",NA,NA,"Elapidae","Aipysurus","genomic",TRUE,TRUE
"Aipysurus_eydouxii","Aipysurus_eydouxii",NA,NA,"Elapidae","Aipysurus","genbank",FALSE,TRUE
"Aipysurus_foliosquama","Aipysurus_foliosquama",NA,NA,"Elapidae","Aipysurus","genbank",FALSE,TRUE
"Aipysurus_fuscus","Aipysurus_fuscus",NA,NA,"Elapidae","Aipysurus","genbank",FALSE,TRUE
"Aipysurus_laevis","Aipysurus_laevis",NA,NA,"Elapidae","Aipysurus","genbank",FALSE,TRUE
"Aipysurus_mosaicus","Aipysurus_mosaicus",NA,NA,"Elapidae","Aipysurus","genbank",FALSE,TRUE
"Aipysurus_pooleorum","Aipysurus_pooleorum",NA,NA,"Elapidae","Aipysurus","genbank",FALSE,TRUE
"Aipysurus_tenuis","Aipysurus_tenuis",NA,NA,"Elapidae","Aipysurus","genbank",FALSE,TRUE
"Antaioserpens_albiceps",NA,NA,NA,"Elapidae","Antaioserpens","imputed",FALSE,TRUE
"Antaioserpens_warro",NA,"Antaioserpens_warro",NA,"Elapidae","Antaioserpens","imputed",FALSE,TRUE
"Aspidelaps_lubricus","Aspidelaps_lubricus","Aspidelaps_lubricus",NA,"Elapidae","Aspidelaps","genomic",TRUE,TRUE
"Aspidelaps_scutatus","Aspidelaps_scutatus","Aspidelaps_scutatus",NA,"Elapidae","Aspidelaps","genbank",FALSE,TRUE
"Aspidomorphus_lineaticollis","Aspidomorphus_lineaticollis","Aspidomorphus_lineaticollis",NA,"Elapidae","Aspidomorphus","genomic",TRUE,TRUE
"Aspidomorphus_muelleri","Aspidomorphus_muelleri","Aspidomorphus_muelleri",NA,"Elapidae","Aspidomorphus","genbank",FALSE,TRUE
"Aspidomorphus_schlegelii","Aspidomorphus_schlegelii","Aspidomorphus_schlegelii",NA,"Elapidae","Aspidomorphus","genbank",FALSE,TRUE
"Austrelaps_labialis","Austrelaps_labialis","Austrelaps_labialis",NA,"Elapidae","Austrelaps","genbank",FALSE,TRUE
"Austrelaps_ramsayi",NA,"Austrelaps_ramsayi",NA,"Elapidae","Austrelaps","imputed",FALSE,TRUE
"Austrelaps_superbus","Austrelaps_superbus","Austrelaps_superbus",NA,"Elapidae","Austrelaps","genomic",TRUE,TRUE
"Brachyurophis_approximans","Brachyurophis_approximans","Brachyurophis_approximans",NA,"Elapidae","Brachyurophis","genbank",FALSE,TRUE
"Brachyurophis_australis","Brachyurophis_australis","Brachyurophis_australis",NA,"Elapidae","Brachyurophis","genomic",TRUE,TRUE
"Brachyurophis_campbelli",NA,NA,NA,"Elapidae","Brachyurophis","imputed",FALSE,TRUE
"Brachyurophis_fasciolatus","Brachyurophis_fasciolatus","Brachyurophis_fasciolatus",NA,"Elapidae","Brachyurophis","genomic",TRUE,TRUE
"Brachyurophis_incinctus","Brachyurophis_incinctus","Brachyurophis_incinctus",NA,"Elapidae","Brachyurophis","genbank",FALSE,TRUE
"Brachyurophis_morrisi","Brachyurophis_morrisi","Brachyurophis_morrisi",NA,"Elapidae","Brachyurophis","genbank",FALSE,TRUE
"Brachyurophis_roperi","Brachyurophis_roperi","Brachyurophis_roperi",NA,"Elapidae","Brachyurophis","genomic",TRUE,TRUE
"Brachyurophis_semifasciatus","Brachyurophis_semifasciatus","Brachyurophis_semifasciatus",NA,"Elapidae","Brachyurophis","genbank",FALSE,TRUE
"Buhoma_depressiceps","Buhoma_depressiceps","Buhoma_depressiceps",NA,"Elapidae","Buhoma","genbank",FALSE,TRUE
"Buhoma_procterae","Buhoma_procterae","Buhoma_procterae",NA,"Elapidae","Buhoma","genbank",FALSE,TRUE
"Buhoma_vauerocegae",NA,"Buhoma_vauerocegae",NA,"Elapidae","Buhoma","imputed",FALSE,TRUE
"Bungarus_andamanensis",NA,"Bungarus_andamanensis",NA,"Elapidae","Bungarus","imputed",FALSE,TRUE
"Bungarus_bungaroides","Bungarus_bungaroides","Bungarus_bungaroides",NA,"Elapidae","Bungarus","genbank",FALSE,TRUE
"Bungarus_caeruleus","Bungarus_caeruleus","Bungarus_caeruleus",NA,"Elapidae","Bungarus","genbank",FALSE,TRUE
"Bungarus_candidus","Bungarus_candidus","Bungarus_candidus",NA,"Elapidae","Bungarus","genbank",FALSE,TRUE
"Bungarus_ceylonicus","Bungarus_ceylonicus","Bungarus_ceylonicus",NA,"Elapidae","Bungarus","genbank",FALSE,TRUE
"Bungarus_fasciatus","Bungarus_fasciatus","Bungarus_fasciatus",NA,"Elapidae","Bungarus","genomic",TRUE,TRUE
"Bungarus_flaviceps","Bungarus_flaviceps","Bungarus_flaviceps",NA,"Elapidae","Bungarus","genomic",TRUE,TRUE
"Bungarus_lividus",NA,"Bungarus_lividus",NA,"Elapidae","Bungarus","imputed",FALSE,TRUE
"Bungarus_magnimaculatus","Bungarus_magnimaculatus","Bungarus_magnimaculatus",NA,"Elapidae","Bungarus","genomic",TRUE,TRUE
"Bungarus_multicinctus","Bungarus_multicinctus","Bungarus_multicinctus",NA,"Elapidae","Bungarus","genbank",FALSE,TRUE
"Bungarus_niger","Bungarus_niger","Bungarus_niger",NA,"Elapidae","Bungarus","genbank",FALSE,TRUE
"Bungarus_persicus",NA,"Bungarus_persicus",NA,"Elapidae","Bungarus","imputed",FALSE,TRUE
"Bungarus_sindanus","Bungarus_sindanus","Bungarus_sindanus",NA,"Elapidae","Bungarus","genbank",FALSE,TRUE
"Bungarus_slowinskii","Bungarus_slowinskii","Bungarus_slowinskii",NA,"Elapidae","Bungarus","genbank",FALSE,TRUE
"Bungarus_walli",NA,NA,NA,"Elapidae","Bungarus","imputed",FALSE,TRUE
"Cacophis_churchilli",NA,"Cacophis_churchilli",NA,"Elapidae","Cacophis","imputed",FALSE,TRUE
"Cacophis_harriettae",NA,"Cacophis_harriettae",NA,"Elapidae","Cacophis","imputed",FALSE,TRUE
"Cacophis_krefftii","Cacophis_krefftii","Cacophis_krefftii",NA,"Elapidae","Cacophis","genbank",FALSE,TRUE
"Cacophis_squamulosus","Cacophis_squamulosus","Cacophis_squamulosus",NA,"Elapidae","Cacophis","genomic",TRUE,TRUE
"Calliophis_beddomei",NA,"Calliophis_beddomei",NA,"Elapidae","Calliophis","imputed",FALSE,TRUE
"Calliophis_bibroni","Calliophis_bibroni","Calliophis_bibroni",NA,"Elapidae","Calliophis","genbank",FALSE,TRUE
"Calliophis_bilineata",NA,NA,NA,"Elapidae","Calliophis","imputed",FALSE,TRUE
"Calliophis_bivirgatus","Calliophis_bivirgatus","Calliophis_bivirgata",NA,"Elapidae","Calliophis","genomic",TRUE,TRUE
"Calliophis_castoe","Calliophis_castoe","Calliophis_castoe",NA,"Elapidae","Calliophis","genbank",FALSE,TRUE
"Calliophis_gracilis",NA,"Calliophis_gracilis",NA,"Elapidae","Calliophis","imputed",FALSE,TRUE
"Calliophis_haematoetron",NA,"Calliophis_haematoetron",NA,"Elapidae","Calliophis","imputed",FALSE,TRUE
"Calliophis_intestinalis","Calliophis_intestinalis","Calliophis_intestinalis",NA,"Elapidae","Calliophis","genbank",FALSE,TRUE
"Calliophis_maculiceps",NA,"Calliophis_maculiceps",NA,"Elapidae","Calliophis","imputed",FALSE,TRUE
"Calliophis_melanurus","Calliophis_melanurus","Calliophis_melanurus",NA,"Elapidae","Calliophis","genbank",FALSE,TRUE
"Calliophis_nigrescens","Calliophis_nigrescens","Calliophis_nigrescens",NA,"Elapidae","Calliophis","genbank",FALSE,TRUE
"Calliophis_philippina",NA,NA,NA,"Elapidae","Calliophis","imputed",FALSE,TRUE
"Calliophis_salitan","Calliophis_salitan",NA,NA,"Elapidae","Calliophis","genbank",FALSE,TRUE
"Calliophis_suluensis",NA,NA,NA,"Elapidae","Calliophis","imputed",FALSE,TRUE
"Cryptophis_boschmai",NA,"Cryptophis_boschmai",NA,"Elapidae","Cryptophis","imputed",FALSE,TRUE
"Cryptophis_incredibilis",NA,"Cryptophis_incredibilis",NA,"Elapidae","Cryptophis","imputed",FALSE,TRUE
"Cryptophis_nigrescens","Cryptophis_nigrescens","Cryptophis_nigrescens",NA,"Elapidae","Cryptophis","genbank",FALSE,TRUE
"Cryptophis_nigrostriatus",NA,"Cryptophis_nigrostriatus",NA,"Elapidae","Cryptophis","imputed",FALSE,TRUE
"Cryptophis_pallidiceps",NA,"Cryptophis_pallidiceps",NA,"Elapidae","Cryptophis","imputed",FALSE,TRUE
"Demansia_angusticeps",NA,"Demansia_angusticeps",NA,"Elapidae","Demansia","imputed",FALSE,TRUE
"Demansia_calodera",NA,"Demansia_calodera",NA,"Elapidae","Demansia","imputed",FALSE,TRUE
"Demansia_flagellatio",NA,"Demansia_flagellatio",NA,"Elapidae","Demansia","imputed",FALSE,TRUE
"Demansia_olivacea",NA,"Demansia_olivacea",NA,"Elapidae","Demansia","imputed",FALSE,TRUE
"Demansia_papuensis","Demansia_papuensis","Demansia_papuensis",NA,"Elapidae","Demansia","genomic",TRUE,TRUE
"Demansia_psammophis","Demansia_psammophis","Demansia_psammophis",NA,"Elapidae","Demansia","genbank",FALSE,TRUE
"Demansia_quaesitor",NA,"Demansia_quaesitor",NA,"Elapidae","Demansia","imputed",FALSE,TRUE
"Demansia_reticulata",NA,"Demansia_reticulata",NA,"Elapidae","Demansia","imputed",FALSE,TRUE
"Demansia_rimicola",NA,"Demansia_rimicola",NA,"Elapidae","Demansia","imputed",FALSE,TRUE
"Demansia_rufescens",NA,"Demansia_rufescens",NA,"Elapidae","Demansia","imputed",FALSE,TRUE
"Demansia_shinei",NA,"Demansia_shinei",NA,"Elapidae","Demansia","imputed",FALSE,TRUE
"Demansia_simplex",NA,"Demansia_simplex",NA,"Elapidae","Demansia","imputed",FALSE,TRUE
"Demansia_torquata",NA,"Demansia_torquata",NA,"Elapidae","Demansia","imputed",FALSE,TRUE
"Demansia_vestigiata","Demansia_vestigiata","Demansia_vestigiata",NA,"Elapidae","Demansia","genbank",FALSE,TRUE
"Dendroaspis_angusticeps","Dendroaspis_angusticeps","Dendroaspis_angusticeps",NA,"Elapidae","Dendroaspis","genbank",FALSE,TRUE
"Dendroaspis_jamesoni","Dendroaspis_jamesoni","Dendroaspis_jamesoni",NA,"Elapidae","Dendroaspis","genomic",TRUE,TRUE
"Dendroaspis_polylepis","Dendroaspis_polylepis","Dendroaspis_polylepis",NA,"Elapidae","Dendroaspis","genbank",FALSE,TRUE
"Dendroaspis_viridis","Dendroaspis_viridis","Dendroaspis_viridis",NA,"Elapidae","Dendroaspis","genbank",FALSE,TRUE
"Denisonia_devisi","Denisonia_devisi","Denisonia_devisi",NA,"Elapidae","Denisonia","genomic",TRUE,TRUE
"Denisonia_maculata",NA,"Denisonia_maculata",NA,"Elapidae","Denisonia","imputed",FALSE,TRUE
"Drysdalia_coronoides","Drysdalia_coronoides","Drysdalia_coronoides",NA,"Elapidae","Drysdalia","genbank",FALSE,TRUE
"Drysdalia_mastersii","Drysdalia_mastersii","Drysdalia_mastersii",NA,"Elapidae","Drysdalia","genbank",FALSE,TRUE
"Drysdalia_rhodogaster","Drysdalia_rhodogaster","Drysdalia_rhodogaster",NA,"Elapidae","Drysdalia","genbank",FALSE,TRUE
"Echiopsis_curta","Echiopsis_curta","Echiopsis_curta",NA,"Elapidae","Echiopsis","genomic",TRUE,TRUE
"Elapognathus_coronatus","Elapognathus_coronatus","Elapognathus_coronatus",NA,"Elapidae","Elapognathus","genomic",TRUE,TRUE
"Elapognathus_minor",NA,"Elapognathus_minor",NA,"Elapidae","Elapognathus","imputed",FALSE,TRUE
"Elapsoidea_boulengeri",NA,"Elapsoidea_boulengeri",NA,"Elapidae","Elapsoidea","imputed",FALSE,TRUE
"Elapsoidea_broadleyi",NA,"Elapsoidea_broadleyi",NA,"Elapidae","Elapsoidea","imputed",FALSE,TRUE
"Elapsoidea_chelazziorum",NA,"Elapsoidea_chelazziorum",NA,"Elapidae","Elapsoidea","imputed",FALSE,TRUE
"Elapsoidea_guentherii",NA,"Elapsoidea_guentherii",NA,"Elapidae","Elapsoidea","imputed",FALSE,TRUE
"Elapsoidea_laticincta",NA,"Elapsoidea_laticincta",NA,"Elapidae","Elapsoidea","imputed",FALSE,TRUE
"Elapsoidea_loveridgei","Elapsoidea_loveridgei","Elapsoidea_loveridgei",NA,"Elapidae","Elapsoidea","genomic",TRUE,TRUE
"Elapsoidea_nigra","Elapsoidea_nigra","Elapsoidea_nigra",NA,"Elapidae","Elapsoidea","genbank",FALSE,TRUE
"Elapsoidea_semiannulata","Elapsoidea_semiannulata","Elapsoidea_semiannulata",NA,"Elapidae","Elapsoidea","genbank",FALSE,TRUE
"Elapsoidea_sundevallii","Elapsoidea_sundevallii","Elapsoidea_sundevallii",NA,"Elapidae","Elapsoidea","genbank",FALSE,TRUE
"Elapsoidea_trapei",NA,"Elapsoidea_trapei",NA,"Elapidae","Elapsoidea","imputed",FALSE,TRUE
"Emydocephalus_annulatus","Emydocephalus_annulatus",NA,NA,"Elapidae","Emydocephalus","genomic",TRUE,TRUE
"Emydocephalus_ijimae",NA,NA,NA,"Elapidae","Emydocephalus","imputed",FALSE,TRUE
"Emydocephalus_szczerbaki",NA,NA,NA,"Elapidae","Emydocephalus","imputed",FALSE,TRUE
"Ephalophis_greyae","Ephalophis_greyae",NA,NA,"Elapidae","Ephalophis","genbank",FALSE,TRUE
"Furina_barnardi",NA,"Furina_barnardi",NA,"Elapidae","Furina","imputed",FALSE,TRUE
"Furina_diadema","Furina_diadema","Furina_diadema",NA,"Elapidae","Furina","genbank",FALSE,TRUE
"Furina_dunmalli",NA,"Furina_dunmalli",NA,"Elapidae","Furina","imputed",FALSE,TRUE
"Furina_ornata","Furina_ornata","Furina_ornata",NA,"Elapidae","Furina","genbank",FALSE,TRUE
"Furina_tristis",NA,"Furina_tristis",NA,"Elapidae","Furina","imputed",FALSE,TRUE
"Hemachatus_haemachatus","Hemachatus_haemachatus","Hemachatus_haemachatus",NA,"Elapidae","Hemachatus","genbank",FALSE,TRUE
"Hemiaspis_damelii","Hemiaspis_damelii","Hemiaspis_damelii",NA,"Elapidae","Hemiaspis","genomic",TRUE,TRUE
"Hemiaspis_signata","Hemiaspis_signata","Hemiaspis_signata",NA,"Elapidae","Hemiaspis","genbank",FALSE,TRUE
"Hemibungarus_calligaster","Hemibungarus_calligaster","Hemibungarus_calligaster",NA,"Elapidae","Hemibungarus","genbank",FALSE,TRUE
"Hemibungarus_gemianulis",NA,NA,NA,"Elapidae","Hemibungarus","imputed",FALSE,TRUE
"Hemibungarus_mcclungi",NA,NA,NA,"Elapidae","Hemibungarus","imputed",FALSE,TRUE
"Hoplocephalus_bitorquatus","Hoplocephalus_bitorquatus","Hoplocephalus_bitorquatus",NA,"Elapidae","Hoplocephalus","genomic",TRUE,TRUE
"Hoplocephalus_bungaroides","Hoplocephalus_bungaroides","Hoplocephalus_bungaroides",NA,"Elapidae","Hoplocephalus","genbank",FALSE,TRUE
"Hoplocephalus_stephensii",NA,"Hoplocephalus_stephensii",NA,"Elapidae","Hoplocephalus","imputed",FALSE,TRUE
"Hydrelaps_darwiniensis","Hydrelaps_darwiniensis",NA,NA,"Elapidae","Hydrelaps","genomic",TRUE,TRUE
"Hydrophis_annandalei","Hydrophis_annandalei",NA,NA,"Elapidae","Hydrophis","genbank",FALSE,TRUE
"Hydrophis_anomalus",NA,NA,NA,"Elapidae","Hydrophis","imputed",FALSE,TRUE
"Hydrophis_atriceps","Hydrophis_atriceps",NA,NA,"Elapidae","Hydrophis","genbank",FALSE,TRUE
"Hydrophis_belcheri","Hydrophis_belcheri",NA,NA,"Elapidae","Hydrophis","genbank",FALSE,TRUE
"Hydrophis_bituberculatus","Hydrophis_bituberculatus",NA,NA,"Elapidae","Hydrophis","genbank",FALSE,TRUE
"Hydrophis_brookii","Hydrophis_brookii",NA,NA,"Elapidae","Hydrophis","genbank",FALSE,TRUE
"Hydrophis_caerulescens","Hydrophis_caerulescens",NA,NA,"Elapidae","Hydrophis","genbank",FALSE,TRUE
"Hydrophis_cantoris",NA,NA,NA,"Elapidae","Hydrophis","imputed",FALSE,TRUE
"Hydrophis_coggeri","Hydrophis_coggeri",NA,NA,"Elapidae","Hydrophis","genbank",FALSE,TRUE
"Hydrophis_curtus","Hydrophis_curtus",NA,NA,"Elapidae","Hydrophis","genbank",FALSE,TRUE
